OrderID,OrderDate,CustomerID,Region,StoreID,ProductCategory,ProductName,Quantity,UnitPrice,Discount,Sales,Profit
8473,2023-05-09,C1952,West,S9,Furniture,Sofa,4,442.18,0.05,1680.28,217.16
8474,2023-06-25,C1803,North,S53,Clothing,Jacket,3,20.2,0.2,48.48,4.76
8475,2024-12-07,C1135,East,S88,Grocery,Rice,3,945.13,0.0,2835.39,789.68
8476,2024-03-08,C1877,West,S80,Electronics,Headphones,3,63.19,0.1,170.61,35.56
8477,2023-08-25,C1828,North,S96,Clothing,Dress,5,694.55,0.1,3125.48,495.44
8478,2024-09-25,C1901,East,S57,Electronics,Camera,7,519.76,0.0,3638.32,699.86
8479,2024-01-13,C1054,East,S80,Electronics,Laptop,4,92.87,0.15,315.76,94.58
8480,2023-10-11,C1634,West,S53,Grocery,Milk,3,927.24,0.2,2225.38,293.61
8481,2023-01-13,C1375,West,S59,Electronics,Headphones,4,426.97,0.15,1451.7,358.67
8482,2024-05-04,C1713,South,S5,Furniture,Chair,4,373.23,0.0,1492.92,125.23
8483,2023-08-16,C1952,East,S43,Electronics,Camera,1,843.85,0.0,843.85,96.42
8484,2024-10-13,C1297,North,S73,Clothing,Dress,5,372.42,0.0,1862.1,216.5
8485,2024-04-05,C1098,South,S50,Furniture,Wardrobe,4,532.18,0.2,1702.98,411.27
8486,2024-09-12,C1395,North,S24,Electronics,Laptop,1,317.11,0.2,253.69,51.53
8487,2023-08-02,C1396,East,S44,Clothing,Shirt,8,859.35,0.2,5499.84,751.38
8488,2024-05-04,C1922,North,S54,Clothing,Jeans,9,465.21,0.15,3558.86,547.55
8489,2024-11-13,C1346,East,S38,Furniture,Table,8,484.21,0.2,3098.94,693.4
8490,2023-07-01,C1730,North,S34,Clothing,Shirt,5,109.92,0.05,522.12,92.44
8491,2023-01-28,C1956,West,S30,Furniture,Chair,9,863.33,0.1,6992.97,1722.56
8492,2024-06-26,C1737,East,S41,Electronics,Smartphone,7,245.03,0.15,1457.93,206.37
8493,2024-01-07,C1650,South,S36,Grocery,Milk,7,975.3,0.1,6144.39,1057.87
8494,2024-06-23,C1402,East,S83,Clothing,Jacket,2,477.29,0.05,906.85,211.36
8495,2024-05-15,C1343,West,S80,Grocery,Wheat,2,122.91,0.2,196.66,21.85
8496,2023-04-09,C1451,North,S83,Electronics,Laptop,8,102.67,0.0,821.36,78.18
8497,2024-05-29,C1770,South,S30,Furniture,Table,2,781.21,0.1,1406.18,352.34
8498,2024-12-24,C1026,North,S100,Clothing,Dress,9,300.1,0.05,2565.86,578.77
8499,2023-05-26,C1667,West,S19,Electronics,Tablet,9,411.97,0.0,3707.73,905.66
8500,2024-11-16,C1863,South,S94,Electronics,Laptop,6,57.04,0.05,325.13,45.82
8501,2023-02-23,C1371,North,S35,Clothing,Jacket,5,273.04,0.2,1092.16,256.44
8502,2023-12-29,C1368,North,S62,Electronics,Headphones,9,78.84,0.15,603.13,105.02
8503,2023-05-10,C1703,South,S69,Clothing,Shoes,3,631.57,0.1,1705.24,162.56
8504,2024-04-19,C1414,North,S35,Electronics,Laptop,7,853.49,0.15,5078.27,1139.72
8505,2023-04-05,C1904,East,S58,Electronics,Tablet,7,78.48,0.1,494.42,124.15
8506,2023-12-16,C1911,East,S77,Grocery,Wheat,2,697.57,0.1,1255.63,305.69
8507,2024-01-11,C1104,West,S78,Electronics,Smartphone,5,148.72,0.0,743.6,222.03
8508,2024-11-19,C1066,North,S23,Clothing,Dress,5,207.13,0.15,880.3,235.32
8509,2024-09-19,C1647,North,S19,Electronics,Headphones,6,309.8,0.15,1579.98,209.82
8510,2024-01-30,C1554,South,S35,Furniture,Sofa,8,409.88,0.0,3279.04,370.35
8511,2024-11-27,C1576,West,S48,Electronics,Laptop,4,982.29,0.0,3929.16,378.28
8512,2024-02-17,C1868,North,S32,Furniture,Sofa,2,969.95,0.1,1745.91,367.29
8513,2023-08-31,C1787,South,S50,Furniture,Wardrobe,8,515.53,0.2,3299.39,293.02
8514,2024-07-07,C1333,North,S79,Clothing,Shoes,5,65.55,0.0,327.75,45.15
8515,2023-09-24,C1898,East,S23,Furniture,Table,6,944.52,0.0,5667.12,1184.94
8516,2023-09-12,C1642,East,S84,Furniture,Bed,3,14.63,0.1,39.5,6.97
8517,2023-03-13,C1069,East,S69,Grocery,Eggs,8,778.29,0.1,5603.69,1188.28
8518,2024-04-02,C1182,North,S99,Electronics,Tablet,9,750.43,0.0,6753.87,1992.82
8519,2023-02-15,C1149,East,S81,Grocery,Eggs,5,534.15,0.1,2403.68,388.05
8520,2024-11-01,C1236,West,S83,Electronics,Smartphone,7,934.6,0.2,5233.76,600.59
8521,2024-08-20,C1430,West,S56,Clothing,Shoes,9,285.98,0.2,2059.06,324.69
8522,2024-05-24,C1393,North,S56,Electronics,Tablet,6,643.95,0.05,3670.52,852.08
8523,2024-01-30,C1390,East,S96,Electronics,Camera,2,560.25,0.05,1064.47,54.67
8524,2024-07-08,C1606,East,S18,Grocery,Rice,4,533.25,0.15,1813.05,267.81
8525,2023-04-08,C1301,North,S42,Furniture,Wardrobe,2,708.3,0.15,1204.11,262.07
8526,2024-11-09,C1281,South,S30,Electronics,Tablet,9,915.47,0.2,6591.38,851.61
8527,2023-05-29,C1075,West,S86,Clothing,Jeans,7,390.99,0.2,2189.54,275.33
8528,2023-03-02,C1130,North,S1,Electronics,Headphones,6,199.95,0.1,1079.73,320.31
8529,2024-02-03,C1006,East,S7,Clothing,Shoes,1,447.72,0.0,447.72,133.44
8530,2023-11-23,C1433,North,S14,Electronics,Camera,6,165.77,0.05,944.89,80.99
8531,2024-09-28,C1490,West,S65,Grocery,Milk,7,452.72,0.1,2852.14,442.15
8532,2023-05-11,C1074,East,S68,Electronics,Laptop,7,987.1,0.0,6909.7,2039.45
8533,2023-02-01,C1888,North,S99,Clothing,Dress,6,252.74,0.05,1440.62,128.06
8534,2024-08-26,C1657,North,S3,Furniture,Wardrobe,2,834.18,0.2,1334.69,234.98
8535,2024-07-13,C1576,East,S93,Furniture,Chair,3,858.34,0.15,2188.77,309.06
8536,2023-10-24,C1348,South,S97,Electronics,Laptop,3,512.4,0.0,1537.2,203.64
8537,2023-05-03,C1288,North,S100,Grocery,Wheat,6,343.75,0.0,2062.5,166.89
8538,2024-03-14,C1726,North,S92,Electronics,Tablet,7,817.88,0.15,4866.39,1096.82
8539,2024-08-09,C1454,North,S38,Furniture,Sofa,9,689.42,0.2,4963.82,406.65
8540,2023-06-02,C1781,South,S37,Grocery,Rice,2,147.19,0.05,279.66,23.45
8541,2024-09-28,C1674,North,S31,Grocery,Snacks,2,343.21,0.15,583.46,169.56
8542,2024-05-03,C1091,West,S53,Grocery,Rice,6,138.39,0.1,747.31,155.9
8543,2024-04-28,C1833,West,S46,Furniture,Wardrobe,4,232.64,0.15,790.98,104.75
8544,2024-04-07,C1349,North,S47,Electronics,Tablet,2,298.01,0.0,596.02,60.79
8545,2023-02-08,C1511,North,S76,Grocery,Eggs,7,504.24,0.1,3176.71,687.78
8546,2024-05-16,C1174,South,S19,Furniture,Wardrobe,2,153.22,0.15,260.47,71.6
8547,2023-01-21,C1289,West,S25,Clothing,Shirt,2,48.13,0.1,86.63,18.9
8548,2023-10-13,C1620,North,S38,Furniture,Chair,8,563.88,0.1,4059.94,437.1
8549,2023-03-18,C1726,North,S93,Electronics,Tablet,2,560.17,0.15,952.29,175.25
8550,2023-04-05,C1677,North,S100,Furniture,Chair,8,307.93,0.0,2463.44,466.92
8551,2023-10-10,C1344,North,S94,Clothing,Shoes,9,325.68,0.15,2491.45,609.45
8552,2024-01-15,C1256,East,S13,Grocery,Wheat,5,360.23,0.2,1440.92,264.98
8553,2023-07-22,C1412,North,S48,Electronics,Laptop,2,717.26,0.05,1362.79,249.5
8554,2023-04-26,C1148,South,S70,Furniture,Wardrobe,5,935.15,0.15,3974.39,1163.3
8555,2024-09-24,C1639,East,S62,Grocery,Wheat,4,398.28,0.0,1593.12,299.85
8556,2024-01-02,C1220,West,S100,Grocery,Rice,2,60.79,0.15,103.34,29.57
8557,2024-02-21,C1609,East,S29,Electronics,Camera,6,427.4,0.1,2307.96,155.95
8558,2024-11-10,C1470,South,S76,Electronics,Headphones,5,421.23,0.15,1790.23,252.54
8559,2024-04-23,C1568,West,S99,Grocery,Wheat,3,895.12,0.15,2282.56,132.35
8560,2023-10-06,C1134,South,S38,Grocery,Wheat,9,405.47,0.05,3466.77,823.71
8561,2023-08-06,C1617,North,S57,Grocery,Rice,2,969.73,0.1,1745.51,209.58
8562,2023-04-27,C1706,North,S30,Furniture,Bed,3,542.14,0.1,1463.78,129.54
8563,2023-07-16,C1827,West,S34,Clothing,Shoes,7,133.26,0.1,839.54,152.44
8564,2023-10-25,C1041,West,S88,Electronics,Tablet,6,29.99,0.1,161.95,11.86
8565,2023-07-28,C1601,South,S82,Furniture,Chair,8,862.37,0.0,6898.96,388.4
8566,2024-12-23,C1513,West,S94,Clothing,Shirt,9,673.65,0.0,6062.85,376.75
8567,2024-10-28,C1176,South,S3,Furniture,Chair,6,359.92,0.1,1943.57,284.18
8568,2023-09-25,C1499,South,S24,Clothing,Jeans,7,820.34,0.2,4593.9,698.73
8569,2023-10-13,C1478,North,S34,Clothing,Dress,3,442.4,0.1,1194.48,253.13
8570,2024-03-24,C1696,East,S31,Grocery,Snacks,1,824.88,0.2,659.9,114.57
8571,2023-10-26,C1109,West,S49,Electronics,Smartphone,5,904.46,0.05,4296.19,321.63
8572,2023-11-05,C1053,North,S25,Grocery,Milk,6,159.94,0.0,959.64,181.04
8573,2023-04-06,C1173,East,S88,Electronics,Headphones,7,686.69,0.05,4566.49,410.54
8574,2024-09-08,C1790,North,S50,Grocery,Milk,7,500.92,0.0,3506.44,912.68
8575,2023-04-15,C1741,West,S30,Grocery,Milk,1,274.58,0.0,274.58,78.32
8576,2023-10-06,C1947,West,S91,Furniture,Chair,1,336.29,0.0,336.29,58.21
8577,2023-04-02,C1007,West,S22,Clothing,Shoes,6,944.82,0.15,4818.58,536.03
8578,2024-09-17,C1236,South,S95,Clothing,Shirt,5,166.78,0.15,708.82,65.9
8579,2024-02-07,C1357,North,S91,Grocery,Milk,1,728.15,0.2,582.52,36.0
8580,2023-02-23,C1138,East,S65,Furniture,Table,1,124.17,0.15,105.54,9.3
8581,2024-03-16,C1745,East,S91,Clothing,Jacket,2,205.46,0.2,328.74,28.79
8582,2023-03-31,C1789,East,S24,Clothing,Dress,5,250.69,0.2,1002.76,181.92
8583,2024-05-17,C1820,North,S13,Electronics,Headphones,8,612.36,0.1,4408.99,450.84
8584,2023-07-06,C1268,North,S54,Electronics,Headphones,8,355.41,0.05,2701.12,555.97
8585,2024-07-17,C1204,North,S80,Clothing,Dress,2,262.33,0.05,498.43,60.76
8586,2024-11-09,C1511,North,S78,Furniture,Wardrobe,7,844.09,0.05,5613.2,1473.81
8587,2023-01-29,C1603,West,S69,Clothing,Shoes,5,46.45,0.2,185.8,36.6
8588,2023-12-20,C1724,East,S88,Grocery,Snacks,1,407.9,0.2,326.32,29.92
8589,2023-10-06,C1287,North,S72,Clothing,Jeans,5,454.81,0.0,2274.05,514.9
8590,2024-07-11,C1029,South,S69,Grocery,Wheat,7,627.85,0.1,3955.46,824.51
8591,2023-02-05,C1457,East,S1,Grocery,Snacks,7,198.08,0.05,1317.23,188.89
8592,2023-05-01,C1496,East,S30,Clothing,Shirt,1,254.88,0.0,254.88,53.11
8593,2023-12-11,C1177,North,S36,Furniture,Bed,3,199.8,0.2,479.52,81.72
8594,2024-08-17,C1783,East,S54,Clothing,Jacket,5,355.7,0.05,1689.57,403.72
8595,2024-08-13,C1690,East,S36,Grocery,Eggs,5,752.71,0.0,3763.55,1069.34
8596,2023-09-06,C1180,East,S61,Furniture,Sofa,3,272.55,0.0,817.65,80.32
8597,2023-04-22,C1686,North,S41,Grocery,Rice,3,604.13,0.1,1631.15,394.09
8598,2023-11-07,C1702,South,S6,Furniture,Bed,3,286.06,0.0,858.18,224.72
8599,2023-06-08,C1307,East,S16,Clothing,Jacket,8,187.8,0.05,1427.28,427.19
8600,2024-11-22,C1132,East,S53,Furniture,Chair,1,348.9,0.0,348.9,84.24
8601,2023-10-22,C1804,West,S41,Electronics,Tablet,5,625.97,0.0,3129.85,706.08
8602,2023-12-25,C1228,East,S38,Grocery,Milk,7,876.23,0.0,6133.61,1341.12
8603,2023-10-18,C1245,East,S97,Electronics,Laptop,5,311.09,0.05,1477.68,437.16
8604,2024-05-12,C1326,West,S8,Furniture,Chair,1,100.1,0.0,100.1,7.45
8605,2023-06-10,C1663,West,S71,Furniture,Sofa,6,952.11,0.1,5141.39,1003.12
8606,2024-12-21,C1224,South,S2,Electronics,Laptop,7,907.91,0.15,5402.06,679.9
8607,2024-03-10,C1521,North,S44,Furniture,Table,7,331.84,0.2,1858.3,367.72
8608,2024-06-26,C1804,South,S73,Grocery,Rice,1,903.18,0.05,858.02,196.89
8609,2023-04-04,C1337,North,S53,Electronics,Tablet,7,409.0,0.2,2290.4,589.01
8610,2023-03-02,C1536,North,S78,Furniture,Sofa,3,574.71,0.0,1724.13,183.63
8611,2023-07-08,C1975,North,S49,Electronics,Camera,4,102.82,0.1,370.15,104.91
8612,2023-02-09,C1475,South,S70,Furniture,Sofa,7,397.23,0.15,2363.52,334.92
8613,2023-11-01,C1075,East,S9,Electronics,Smartphone,4,456.47,0.1,1643.29,319.17
8614,2024-01-04,C1663,South,S70,Clothing,Jacket,2,953.84,0.05,1812.3,269.29
8615,2024-12-16,C1280,South,S84,Clothing,Jacket,2,845.34,0.05,1606.15,319.18
8616,2024-11-24,C1545,East,S52,Furniture,Sofa,2,588.12,0.1,1058.62,275.89
8617,2024-09-09,C1766,East,S14,Furniture,Chair,1,808.2,0.1,727.38,120.18
8618,2024-01-22,C1074,South,S53,Grocery,Milk,5,157.44,0.15,669.12,124.4
8619,2023-04-14,C1463,West,S80,Electronics,Smartphone,6,649.29,0.1,3506.17,929.75
8620,2023-01-26,C1718,South,S45,Electronics,Laptop,2,195.58,0.0,391.16,103.33
8621,2023-08-09,C1543,East,S21,Grocery,Rice,7,589.52,0.1,3713.98,543.28
8622,2023-02-06,C1209,North,S31,Furniture,Chair,3,996.1,0.2,2390.64,649.68
8623,2024-06-28,C1035,North,S74,Electronics,Smartphone,3,303.83,0.15,774.77,225.52
8624,2024-11-24,C1027,North,S9,Furniture,Sofa,2,761.2,0.0,1522.4,263.2
8625,2024-10-27,C1772,North,S73,Clothing,Shoes,8,474.12,0.1,3413.66,680.07
8626,2024-11-26,C1502,East,S72,Electronics,Camera,3,484.8,0.1,1308.96,349.92
8627,2023-01-17,C1038,South,S25,Grocery,Milk,3,860.53,0.1,2323.43,381.56
8628,2023-11-05,C1361,South,S78,Furniture,Chair,7,444.82,0.05,2958.05,264.87
8629,2024-10-14,C1181,West,S2,Clothing,Dress,1,48.85,0.0,48.85,8.08
8630,2023-10-12,C1878,East,S64,Furniture,Bed,7,438.83,0.15,2611.04,331.79
8631,2023-04-19,C1064,West,S19,Clothing,Dress,1,438.89,0.15,373.06,92.96
8632,2024-08-23,C1990,South,S88,Furniture,Table,2,149.19,0.05,283.46,30.41
8633,2023-04-20,C1808,North,S38,Electronics,Camera,7,410.82,0.15,2444.38,569.06
8634,2023-04-03,C1680,North,S28,Clothing,Shoes,2,886.76,0.05,1684.84,90.74
8635,2023-01-20,C1763,North,S85,Furniture,Sofa,2,792.07,0.2,1267.31,315.87
8636,2023-04-09,C1660,East,S73,Grocery,Rice,1,331.17,0.15,281.49,79.78
8637,2023-07-17,C1208,South,S53,Furniture,Table,2,668.68,0.0,1337.36,86.02
8638,2023-12-02,C1857,South,S76,Furniture,Chair,9,741.22,0.0,6670.98,872.24
8639,2024-05-23,C1482,East,S88,Clothing,Jacket,3,720.3,0.15,1836.76,498.45
8640,2024-06-25,C1803,North,S53,Clothing,Jacket,4,864.77,0.15,2940.22,349.44
8641,2023-02-22,C1123,North,S88,Electronics,Laptop,6,229.39,0.2,1101.07,192.24
8642,2024-11-28,C1012,North,S81,Electronics,Camera,3,890.47,0.15,2270.7,148.69
8643,2024-06-04,C1623,West,S67,Electronics,Tablet,2,332.04,0.0,664.08,155.48
8644,2024-10-30,C1942,South,S5,Clothing,Jacket,8,145.5,0.1,1047.6,179.92
8645,2024-07-15,C1315,South,S15,Grocery,Snacks,3,602.21,0.2,1445.3,364.66
8646,2024-03-04,C1499,North,S82,Clothing,Jeans,5,729.85,0.0,3649.25,1031.81
8647,2024-05-26,C1316,North,S6,Grocery,Rice,1,759.35,0.2,607.48,118.47
8648,2024-06-05,C1506,South,S90,Furniture,Bed,7,867.03,0.15,5158.83,887.75
8649,2023-07-26,C1421,South,S11,Furniture,Chair,8,11.41,0.2,73.02,7.36
8650,2024-03-24,C1868,West,S96,Clothing,Shirt,9,214.71,0.0,1932.39,529.85
8651,2024-01-13,C1660,East,S61,Furniture,Bed,6,532.45,0.0,3194.7,283.85
8652,2023-10-02,C1513,West,S22,Clothing,Jacket,9,582.49,0.1,4718.17,1104.44
8653,2024-02-16,C1589,North,S70,Grocery,Snacks,6,642.05,0.2,3081.84,289.18
8654,2024-02-22,C1179,West,S10,Clothing,Shirt,7,580.4,0.15,3453.38,187.38
8655,2023-05-05,C1431,East,S79,Electronics,Smartphone,7,603.66,0.2,3380.5,405.95
8656,2023-08-12,C1223,South,S91,Grocery,Wheat,7,532.92,0.15,3170.87,666.12
8657,2024-03-14,C1255,West,S27,Furniture,Chair,2,222.38,0.05,422.52,86.17
8658,2024-11-25,C1999,East,S75,Clothing,Shoes,1,656.26,0.05,623.45,150.0
8659,2023-12-26,C1548,West,S77,Grocery,Milk,7,546.5,0.1,3442.95,214.41
8660,2024-12-18,C1683,South,S90,Furniture,Chair,1,651.43,0.1,586.29,49.9
8661,2023-07-12,C1755,South,S52,Furniture,Wardrobe,8,496.47,0.2,3177.41,350.01
8662,2024-04-04,C1637,North,S74,Grocery,Eggs,7,529.64,0.05,3522.11,996.04
8663,2024-06-03,C1979,North,S55,Grocery,Wheat,9,843.96,0.05,7215.86,1448.25
8664,2023-01-11,C1599,West,S83,Furniture,Wardrobe,4,307.74,0.15,1046.32,214.21
8665,2023-01-09,C1536,East,S65,Electronics,Smartphone,8,630.7,0.2,4036.48,746.01
8666,2023-02-11,C1203,North,S27,Clothing,Jeans,8,276.95,0.0,2215.6,222.83
8667,2023-02-26,C1338,West,S31,Clothing,Shirt,2,434.15,0.05,824.88,56.9
8668,2024-03-08,C1896,West,S98,Grocery,Milk,7,791.88,0.15,4711.69,255.77
8669,2023-06-23,C1723,West,S67,Electronics,Smartphone,9,500.67,0.1,4055.43,442.5
8670,2024-08-17,C1901,South,S44,Clothing,Dress,5,541.33,0.2,2165.32,529.56
8671,2024-05-13,C1625,West,S45,Electronics,Smartphone,9,721.49,0.15,5519.4,1216.47
8672,2023-08-05,C1820,East,S71,Furniture,Sofa,5,367.75,0.0,1838.75,237.09
8673,2024-01-05,C1155,East,S86,Grocery,Snacks,3,938.92,0.05,2675.92,707.44
8674,2023-10-08,C1691,North,S90,Electronics,Smartphone,1,182.85,0.2,146.28,27.66
8675,2024-05-19,C1791,North,S27,Electronics,Tablet,8,708.72,0.15,4819.3,1229.66
8676,2024-08-18,C1869,South,S36,Electronics,Smartphone,5,13.49,0.05,64.08,19.22
8677,2023-08-09,C1692,West,S14,Grocery,Wheat,6,58.43,0.2,280.46,76.14
8678,2024-05-12,C1615,West,S46,Clothing,Jeans,7,786.56,0.2,4404.74,810.78
8679,2024-08-23,C1177,West,S28,Furniture,Chair,1,539.29,0.0,539.29,63.43
8680,2024-01-23,C1879,North,S36,Electronics,Smartphone,1,18.55,0.2,14.84,2.08
8681,2023-10-29,C1962,North,S93,Furniture,Wardrobe,4,469.35,0.15,1595.79,395.41
8682,2024-04-07,C1074,East,S87,Furniture,Sofa,6,637.15,0.15,3249.46,775.72
8683,2024-05-07,C1096,South,S37,Electronics,Smartphone,7,53.83,0.2,301.45,65.84
8684,2023-09-30,C1326,East,S15,Electronics,Camera,3,680.12,0.2,1632.29,233.49
8685,2024-05-19,C1860,East,S42,Furniture,Table,1,15.44,0.0,15.44,1.24
8686,2024-07-09,C1986,East,S43,Electronics,Laptop,8,523.27,0.1,3767.54,452.0
8687,2024-05-02,C1043,South,S38,Electronics,Camera,9,993.11,0.15,7597.29,1830.96
8688,2023-04-24,C1770,North,S93,Furniture,Wardrobe,2,823.87,0.2,1318.19,245.91
8689,2024-07-11,C1617,West,S81,Clothing,Shoes,2,446.73,0.0,893.46,179.84
8690,2023-12-31,C1240,West,S89,Electronics,Tablet,7,301.36,0.0,2109.52,577.79
8691,2023-04-09,C1570,East,S73,Electronics,Laptop,5,321.99,0.1,1448.96,299.8
8692,2023-03-24,C1241,North,S12,Grocery,Rice,2,865.34,0.15,1471.08,249.84
8693,2024-12-01,C1135,East,S62,Electronics,Smartphone,6,650.47,0.05,3707.68,970.33
8694,2024-05-31,C1158,East,S23,Electronics,Smartphone,5,124.1,0.15,527.42,121.59
8695,2023-04-14,C1372,West,S9,Furniture,Table,7,815.56,0.1,5138.03,1443.67
8696,2023-12-04,C1501,East,S94,Grocery,Wheat,8,709.08,0.2,4538.11,599.07
8697,2024-02-14,C1604,North,S69,Furniture,Wardrobe,3,201.43,0.0,604.29,45.98
8698,2024-07-29,C1156,East,S52,Clothing,Shoes,8,534.65,0.2,3421.76,336.55
8699,2024-10-22,C1167,South,S69,Grocery,Milk,3,955.47,0.1,2579.77,548.98
8700,2024-05-20,C1079,West,S31,Electronics,Laptop,1,791.13,0.2,632.9,177.32
8701,2024-05-11,C1918,North,S49,Clothing,Dress,6,282.03,0.15,1438.35,103.57
8702,2023-12-27,C1244,North,S54,Clothing,Dress,2,140.69,0.0,281.38,33.93
8703,2024-07-21,C1029,North,S34,Grocery,Wheat,6,515.2,0.2,2472.96,649.71
8704,2024-03-28,C1960,West,S53,Furniture,Wardrobe,9,890.63,0.0,8015.67,1069.53
8705,2024-07-01,C1529,East,S51,Furniture,Wardrobe,9,972.19,0.05,8312.22,1474.47
8706,2024-03-15,C1560,East,S58,Clothing,Jacket,6,687.29,0.2,3298.99,391.06
8707,2023-11-07,C1635,South,S55,Grocery,Eggs,6,164.38,0.0,986.28,169.06
8708,2023-05-11,C1146,South,S91,Grocery,Eggs,7,881.99,0.1,5556.54,682.95
8709,2024-06-29,C1010,West,S5,Furniture,Table,4,195.6,0.2,625.92,91.92
8710,2024-02-15,C1415,North,S89,Grocery,Snacks,2,142.88,0.0,285.76,31.25
8711,2024-03-13,C1019,East,S88,Grocery,Rice,2,36.07,0.1,64.93,9.96
8712,2023-01-21,C1736,South,S39,Furniture,Sofa,8,46.61,0.0,372.88,27.8
8713,2024-05-12,C1441,North,S74,Grocery,Snacks,6,836.36,0.05,4767.25,288.83
8714,2023-06-03,C1733,South,S91,Grocery,Snacks,3,131.68,0.1,355.54,63.63
8715,2024-11-28,C1885,East,S34,Grocery,Snacks,6,462.4,0.0,2774.4,667.75
8716,2023-01-15,C1079,North,S46,Grocery,Eggs,7,385.19,0.0,2696.33,152.09
8717,2023-09-11,C1745,East,S11,Grocery,Rice,6,540.75,0.15,2757.82,535.11
8718,2023-06-02,C1707,East,S50,Grocery,Eggs,5,342.47,0.15,1455.5,174.0
8719,2023-08-08,C1718,North,S52,Clothing,Shoes,8,241.78,0.15,1644.1,406.35
8720,2023-07-17,C1562,North,S66,Electronics,Camera,6,370.77,0.05,2113.39,359.34
8721,2023-11-29,C1744,West,S47,Grocery,Eggs,2,653.37,0.15,1110.73,67.46
8722,2024-04-10,C1249,North,S38,Grocery,Snacks,1,941.37,0.2,753.1,224.06
8723,2023-02-15,C1391,South,S93,Clothing,Shirt,9,185.6,0.05,1586.88,304.84
8724,2023-12-23,C1702,North,S11,Furniture,Bed,3,635.44,0.15,1620.37,359.0
8725,2023-03-14,C1162,East,S38,Clothing,Dress,9,63.99,0.15,489.52,138.45
8726,2023-05-28,C1318,East,S51,Grocery,Rice,2,979.96,0.0,1959.92,233.07
8727,2023-03-02,C1860,East,S72,Electronics,Laptop,5,992.94,0.05,4716.46,882.39
8728,2024-06-15,C1603,South,S68,Clothing,Jacket,7,957.43,0.15,5696.71,1496.93
8729,2024-05-04,C1906,West,S1,Grocery,Eggs,7,871.6,0.0,6101.2,1516.85
8730,2024-01-18,C1570,North,S67,Electronics,Tablet,3,300.9,0.15,767.3,158.86
8731,2023-08-30,C1090,South,S2,Clothing,Dress,4,730.43,0.0,2921.72,430.1
8732,2023-01-04,C1237,West,S40,Grocery,Rice,7,713.48,0.0,4994.36,745.81
8733,2024-09-06,C1808,North,S42,Furniture,Wardrobe,2,544.92,0.15,926.36,190.11
8734,2023-08-27,C1042,East,S21,Grocery,Milk,7,531.55,0.2,2976.68,822.25
8735,2024-12-25,C1449,East,S2,Clothing,Shirt,5,896.9,0.2,3587.6,326.33
8736,2023-02-17,C1126,East,S8,Electronics,Camera,5,57.22,0.0,286.1,65.03
8737,2024-02-04,C1056,South,S75,Clothing,Shirt,7,485.97,0.1,3061.61,785.73
8738,2024-03-14,C1413,North,S42,Grocery,Rice,5,161.19,0.05,765.65,204.71
8739,2023-03-07,C1051,East,S71,Grocery,Wheat,8,79.04,0.15,537.47,152.71
8740,2024-12-29,C1686,East,S13,Furniture,Chair,7,825.74,0.0,5780.18,932.25
8741,2024-04-29,C1628,East,S30,Electronics,Tablet,4,603.64,0.0,2414.56,652.64
8742,2023-05-01,C1213,West,S74,Furniture,Chair,4,179.71,0.05,682.9,57.37
8743,2024-03-23,C1903,South,S73,Grocery,Eggs,5,147.85,0.0,739.25,191.97
8744,2024-05-14,C1899,East,S89,Grocery,Wheat,2,495.41,0.05,941.28,224.2
8745,2023-07-23,C1749,West,S26,Grocery,Wheat,5,481.73,0.15,2047.35,113.06
8746,2024-06-25,C1016,South,S80,Electronics,Smartphone,1,345.58,0.1,311.02,24.34
8747,2024-05-30,C1674,South,S65,Electronics,Laptop,8,24.78,0.15,168.5,47.4
8748,2023-10-17,C1803,North,S55,Grocery,Snacks,4,220.88,0.1,795.17,181.09
8749,2023-09-25,C1112,East,S73,Electronics,Tablet,5,843.61,0.05,4007.15,715.87
8750,2024-08-23,C1113,North,S79,Clothing,Jacket,1,627.46,0.05,596.09,128.91
8751,2023-10-27,C1862,East,S62,Grocery,Snacks,4,211.47,0.0,845.88,129.46
8752,2024-05-17,C1658,North,S28,Electronics,Smartphone,3,236.81,0.1,639.39,55.65
8753,2023-11-02,C1762,West,S59,Furniture,Chair,6,278.01,0.0,1668.06,333.12
8754,2023-02-27,C1848,South,S100,Furniture,Bed,4,103.65,0.1,373.14,97.81
8755,2024-08-15,C1962,North,S3,Grocery,Snacks,3,348.24,0.1,940.25,118.69
8756,2024-02-08,C1812,East,S6,Furniture,Chair,1,56.88,0.1,51.19,3.24
8757,2023-05-26,C1925,North,S90,Electronics,Smartphone,3,297.05,0.2,712.92,203.91
8758,2023-09-14,C1714,East,S55,Furniture,Sofa,9,27.13,0.1,219.75,58.25
8759,2024-07-15,C1218,West,S55,Electronics,Headphones,9,230.88,0.05,1974.02,279.58
8760,2024-12-27,C1989,North,S100,Furniture,Chair,8,455.36,0.2,2914.3,186.8
8761,2023-01-16,C1334,West,S83,Clothing,Dress,5,933.74,0.05,4435.26,341.18
8762,2023-04-29,C1527,East,S56,Electronics,Camera,3,136.24,0.1,367.85,46.0
8763,2023-04-15,C1102,West,S80,Electronics,Tablet,5,478.55,0.0,2392.75,263.85
8764,2023-10-31,C1166,South,S87,Clothing,Jacket,2,980.35,0.0,1960.7,275.87
8765,2023-05-24,C1744,South,S94,Furniture,Sofa,3,393.5,0.2,944.4,209.85
